0 55.814167
0.005 55.285333
0.05 50.511167
0.1 45.233167
0.15 40.0505
0.2 34.7585
0.25 29.555833
0.3 24.296333
0.35 18.9825
0.4 13.804167
0.45 8.552
0.5 3.3323333
0.55 -1.8731667
0.6 -7.1083333
0.65 -12.303667
0.7 -17.409667
0.75 -22.603833
0.8 -27.804333
0.85 -32.946
0.9 -38.0095
0.95 -43.176833
0.995 -47.681667
1 -48.1845

