# lambda_val.val 0.93750
    1         0.0000074624
    2         0.0000076980
    3         0.0000078794
    4         0.0000078455
    5         0.0000076580
    6         0.0000073936
    7         0.0000075785
    8         0.0000073385
    9         0.0000074468
   10         0.0000074920
   11         0.0000076428
   12         0.0000074566
   13         0.0000077280
   14         0.0000074630
   15         0.0000075151
   16         0.0000077242
   17         0.0000079137
   18         0.0000078927
   19         0.0000076596
   20         0.0000077434
   21         0.0000076689
   22         0.0000077084
   23         0.0000074632
   24         0.0000075379
   25         0.0000073638
   26         0.0000077216
   27         0.0000075278
   28         0.0000074804
   29         0.0000075372
   30         0.0000073356
   31         0.0000076751
   32         0.0000075684
   33         0.0000073395
   34         0.0000075542
   35         0.0000078292
   36         0.0000077095
   37         0.0000075632
   38         0.0000076156
   39         0.0000077187
   40         0.0000075444
   41         0.0000075882
   42         0.0000077483
   43         0.0000073563
   44         0.0000074029
   45         0.0000076344
   46         0.0000075130
   47         0.0000077108
   48         0.0000077066
   49         0.0000076106
   50         0.0000074500
   51         0.0000073407
   52         0.0000075088
   53         0.0000075026
   54         0.0000075583
   55         0.0000074511
   56         0.0000073785
   57         0.0000074985
   58         0.0000073109
   59         0.0000078040
   60         0.0000076744
   61         0.0000075677
   62         0.0000075734
   63         0.0000073913
   64         0.0000073632
   65         0.0000073228
   66         0.0000075762
   67         0.0000076625
   68         0.0000078761
   69         0.0000078027
   70         0.0000076030
   71         0.0000075757
   72         0.0000073425
   73         0.0000073829
   74         0.0000076894
   75         0.0000074271
   76         0.0000075551
   77         0.0000075175
   78         0.0000074326
   79         0.0000075126
   80         0.0000073575
   81         0.0000076376
   82         0.0000079656
   83         0.0000076340
   84         0.0000077283
   85         0.0000074131
   86         0.0000076687
   87         0.0000077075
   88         0.0000076174
   89         0.0000073582
   90         0.0000074776
   91         0.0000076137
   92         0.0000077222
   93         0.0000078165
   94         0.0000079072
   95         0.0000075410
   96         0.0000077061
   97         0.0000075779
   98         0.0000074127
   99         0.0000074731
  100         0.0000074317
