0 48.583833
0.005 48.075333
0.05 43.487333
0.1 38.3405
0.15 33.257
0.2 28.091167
0.25 22.953
0.3 17.739833
0.35 12.5565
0.4 7.4253333
0.45 2.2456667
0.5 -3.0345
0.55 -8.2206667
0.6 -13.495833
0.65 -18.727
0.7 -23.966167
0.75 -29.245333
0.8 -34.478167
0.85 -39.780833
0.9 -45.031333
0.95 -50.327833
0.995 -55.053
1 -55.586833

