# lambba_val.val 0.1250
#time (ps)      gradients (kcal/mol*lam)
419600.000            18.6062675243
419800.000            19.1613904795
420000.000            18.5406912123
420200.000            18.8030472211
420400.000            18.6208590602
420600.000            18.3623705381
420800.000            18.7795416499
421000.000            18.3073805807
421200.000            19.0220670864
421400.000            18.8003778316
421600.000            18.5294699919
421800.000            18.8985381890
422000.000            18.7444026640
422200.000            19.0021973761
422400.000            18.6806144249
422600.000            19.0113814636
422800.000            19.0404377520
423000.000            18.8990216619
423200.000            18.8394413508
423400.000            18.8313640978
423600.000            18.6928658049
423800.000            18.6759911597
424000.000            18.6989425131
424200.000            19.3199982919
424400.000            19.2317104357
424600.000            19.0029610415
424800.000            18.9981613588
425000.000            19.1953390179
425200.000            19.3423017335
425400.000            18.7671396479
425600.000            18.8105229942
425800.000            18.9930596019
426000.000            18.4726602361
426200.000            18.5728845300
426400.000            19.0457799111
426600.000            18.4285769126
426800.000            18.9562667983
427000.000            18.4269906969
427200.000            18.8454066343
427400.000            18.7951383801
427600.000            17.9352721912
427800.000            18.1004904118
428000.000            18.5555206598
428200.000            19.1214706090
428400.000            19.0146788994
428600.000            19.1170394165
428800.000            19.1236374310
429000.000            18.5464773505
429200.000            18.6695945873
429400.000            18.5897651645
429600.000            18.8699637724
429800.000            18.6651424619
430000.000            18.5458883236
430200.000            18.3731506851
430400.000            18.4024103725
430600.000            18.2600855099
430800.000            18.8048805399
431000.000            18.7765553612
431200.000            18.3802432616
431400.000            18.4410813850
431600.000            18.3962178514
431800.000            18.3425605429
432000.000            18.6384440008
432200.000            18.2040729240
432400.000            19.1090142882
432600.000            18.1337896152
432800.000            18.0681997235
433000.000            18.2155384604
433200.000            18.5016782167
433400.000            18.6494815691
433600.000            18.4886218985
433800.000            17.9903245915
434000.000            18.1263152060
434200.000            18.3371664370
434400.000            17.9741611312
434600.000            18.6288097670
434800.000            18.3494500169
435000.000            18.2394868247
435200.000            18.5024350033
435400.000            17.9871908830
435600.000            18.2853600594
435800.000            17.8039573817
436000.000            17.9420176848
436200.000            18.0831131991
436400.000            17.8389043542
436600.000            18.0335666852
436800.000            18.0683995645
437000.000            17.7644887249
437200.000            18.4377426171
437400.000            18.5601964648
437600.000            18.3511019963
437800.000            18.6065927848
438000.000            17.9204815259
438200.000            18.2462978448
438400.000            18.4561383073
438600.000            18.7183461847
438800.000            18.1990168281
439000.000            18.4401866666
439200.000            18.9052453748
439400.000            17.9142613710
439600.000            17.6310718490
439800.000            17.9672641261
440000.000            18.8847005933
440200.000            18.2961862825
440400.000            18.4319743875
440600.000            18.4394987273
440800.000            18.8167582113
441000.000            18.6296670671
441200.000            17.9369751686
441400.000            18.5924214487
441600.000            18.3082142201
441800.000            18.1662995356
442000.000            18.8646942558
442200.000            18.4622187514
442400.000            18.4669057048
442600.000            18.0656245617
442800.000            18.0327566472
443000.000            18.6113753891
443200.000            18.1657334578
443400.000            17.8839871199
443600.000            18.1972993815
443800.000            18.1191201591
444000.000            18.7090382195
444200.000            18.4487888432
444400.000            18.3462810249
444600.000            18.8802660207
444800.000            18.7104645031
445000.000            17.7503179225
445200.000            18.5721359861
445400.000            18.5841578751
445600.000            18.0128227743
445800.000            18.3504375398
446000.000            18.4800544717
446200.000            18.1102599682
446400.000            18.8415752020
446600.000            18.5485586026
446800.000            18.2123596246
447000.000            18.2138278333
447200.000            18.0181861035
447400.000            18.4708989075
447600.000            18.6489495295
447800.000            18.3018072109
448000.000            18.4139461794
448200.000            18.3216517187
448400.000            18.2453531958
448600.000            18.3374605057
448800.000            18.4895139484
449000.000            18.4994292049
449200.000            18.3876424191
449400.000            18.6131488742
449600.000            18.9339326986
449800.000            18.5633805190
450000.000            18.6307444295
450200.000            18.4872237231
