# lambba_val.val 0.0000
#time (ps)      gradients (kcal/mol*lam)
0.000            21.2110611192
200.000            21.6388242784
400.000            21.3598975369
600.000            21.1306076825
800.000            21.6202707909
1000.000            21.4794564179
1200.000            21.9842006430
1400.000            21.7547228076
1600.000            21.7938188825
1800.000            21.1433380879
2000.000            20.9177014693
2200.000            20.2627645169
2400.000            20.1526917976
2600.000            20.8632688726
2800.000            20.2264496713
3000.000            20.4066577459
3200.000            20.8298083732
3400.000            20.2758651915
3600.000            21.6900764382
3800.000            20.6915175117
4000.000            21.7458902505
4200.000            21.0751106508
4400.000            20.7740336989
4600.000            20.8339468016
4800.000            20.4443012673
5000.000            20.9680669162
5200.000            20.8565211849
5400.000            20.9582002264
5600.000            20.8836496896
5800.000            21.0924843055
6000.000            20.6487759693
6200.000            21.2231254077
6400.000            21.1532885686
6600.000            21.3474982034
6800.000            20.9199721256
7000.000            20.4045243691
7200.000            20.8739108506
7400.000            21.3335482935
7600.000            20.9106347476
7800.000            21.2624656207
8000.000            20.2750346357
8200.000            21.2727485372
8400.000            21.1499966477
8600.000            21.0795596333
8800.000            20.8813233506
9000.000            21.5945542192
9200.000            21.6234289310
9400.000            21.1752524584
9600.000            21.4852987132
9800.000            21.6008973623
10000.000            21.6988300670
10200.000            21.4371816258
10400.000            21.1050244172
10600.000            21.2756424958
10800.000            21.5347605467
11000.000            21.1609594980
11200.000            20.8936968293
11400.000            20.9280084023
11600.000            21.4422958950
11800.000            21.0549147312
12000.000            21.3377090187
12200.000            21.3505494849
12400.000            21.7597626553
12600.000            21.5332589521
12800.000            21.5560276022
13000.000            21.4873625904
13200.000            21.1799701885
13400.000            21.3777506321
13600.000            21.4688527477
13800.000            21.5859120744
14000.000            21.4133409503
14200.000            21.4745818986
14400.000            21.2715819876
14600.000            21.2881464938
14800.000            21.4060692878
15000.000            21.9606808398
15200.000            21.5947164047
15400.000            21.3392017183
15600.000            21.8023270686
15800.000            21.5268133386
16000.000            21.6984273014
16200.000            21.5104645065
16400.000            21.6085344314
16600.000            22.1154183191
16800.000            20.8272171411
17000.000            21.2959145566
17200.000            21.4299393168
17400.000            21.0816533977
17600.000            21.2807857034
17800.000            21.1147663398
18000.000            21.3970549169
18200.000            21.9513871066
18400.000            21.5475127745
18600.000            21.3872091600
18800.000            20.9699244887
19000.000            21.5645277235
19200.000            20.8120444059
19400.000            21.1101003193
19600.000            20.9214932892
19800.000            20.5941606693
20000.000            21.0958572302
20200.000            20.8589165491
20400.000            21.0097524442
20600.000            20.8495381948
20800.000            20.6268998435
21000.000            21.1688816815
21200.000            20.6505823066
21400.000            20.8155046795
21600.000            20.7245077028
21800.000            20.7389842560
22000.000            21.1230281344
22200.000            20.7261313961
22400.000            21.0399667430
22600.000            21.3786123797
22800.000            20.8671934652
23000.000            20.7703310069
23200.000            21.1255206320
23400.000            20.6772688484
23600.000            20.9076547447
23800.000            20.9387885493
24000.000            20.6831035533
24200.000            20.8635361970
24400.000            20.5025746657
24600.000            21.0677783244
24800.000            20.8236809042
25000.000            20.9271582775
25200.000            20.6284250395
25400.000            20.6491965842
25600.000            20.5883362233
25800.000            21.1245829211
26000.000            21.2829489674
26200.000            21.2003616795
26400.000            20.3616747821
26600.000            21.1268644886
26800.000            21.0630820609
27000.000            21.1070526551
27200.000            21.0721440497
27400.000            20.7788725789
27600.000            20.4970460674
27800.000            20.9948563435
28000.000            21.1196571666
28200.000            21.3047724941
28400.000            21.2798482297
28600.000            20.5135107717
28800.000            20.4214302061
29000.000            21.3582230828
29200.000            21.1111928625
29400.000            20.8481310651
29600.000            21.2369912895
29800.000            21.8044434856
30000.000            20.3895674859
30200.000            20.7711784632
30400.000            20.8991354695
30600.000            21.2431065427
30800.000            20.9363316317
31000.000            21.1008788135
31200.000            20.8334023090
31400.000            20.9193179873
31600.000            21.5057432777
31800.000            20.6303391842
32000.000            20.7569630079
32200.000            20.6069806177
32400.000            21.4157986981
32600.000            21.0114805648
32800.000            20.7393966282
33000.000            20.7378496098
33200.000            20.7411390401
33400.000            21.0054805315
33600.000            20.6362741654
33800.000            20.9627557117
34000.000            21.1419140577
34200.000            20.5245894349
34400.000            20.2583667696
34600.000            20.5198004262
34800.000            21.2489497275
35000.000            21.3506724731
35200.000            21.4000130974
35400.000            20.9843003505
35600.000            21.5057075791
35800.000            21.1090309624
36000.000            21.1369013694
36200.000            20.7916212487
36400.000            21.2015676043
36600.000            21.0648366886
36800.000            20.9666953665
37000.000            21.2563729015
37200.000            20.7634251068
37400.000            21.2581525538
37600.000            20.9683318093
37800.000            21.1554437678
38000.000            20.8889684845
38200.000            21.0941703231
38400.000            20.8757724555
38600.000            21.0475842431
38800.000            21.0696194115
39000.000            20.9502067050
39200.000            21.4293797027
39400.000            20.9485260244
39600.000            20.8711367373
39800.000            21.2157315872
40000.000            21.3853769679
40200.000            21.4045774777
40400.000            21.3334520496
40600.000            21.7782796733
40800.000            21.3775561281
