# lambba_val.val 0.8125
#time (ps)      gradients (kcal/mol*lam)
0.000            4.1010218473
200.000            4.0390623669
400.000            4.0923976882
600.000            4.0073215734
800.000            4.0065464453
1000.000            3.9978172837
1200.000            4.0535577893
1400.000            4.0018813499
1600.000            4.0458814518
1800.000            4.0539181436
2000.000            4.0275290921
2200.000            4.1062864776
2400.000            4.0702855188
2600.000            3.8921723827
2800.000            3.9489323858
3000.000            4.0486378106
3200.000            4.0338270071
3400.000            3.9949093836
3600.000            3.9584632182
3800.000            3.9286698189
4000.000            3.9746929522
4200.000            3.9633925070
4400.000            3.9945998199
4600.000            3.9208349072
4800.000            3.9853822397
5000.000            4.0685301735
5200.000            4.0154356635
5400.000            3.9331937092
5600.000            3.9530991833
5800.000            3.9028453746
6000.000            4.0284626876
6200.000            3.9929029029
6400.000            3.9233175017
6600.000            3.9259082179
6800.000            3.9499776432
7000.000            3.9185142136
7200.000            3.9851640513
7400.000            4.0394300387
7600.000            4.0426754684
7800.000            4.0390945075
8000.000            3.9787787340
8200.000            3.9477078764
8400.000            4.0058765095
8600.000            4.0052331045
8800.000            4.0030761974
9000.000            4.0755289196
9200.000            3.9865189318
9400.000            3.8917061424
9600.000            4.0454938966
9800.000            3.9741140774
10000.000            3.9439179126
10200.000            3.9973638462
10400.000            3.8998929521
10600.000            4.0553568802
10800.000            3.9597537404
11000.000            3.8225196049
11200.000            3.9876019158
11400.000            4.0267346440
11600.000            3.9627153781
11800.000            3.9765788701
12000.000            3.8993523140
12200.000            3.9038899975
12400.000            3.8693734777
12600.000            3.8515702064
12800.000            3.9099591864
13000.000            3.9977290275
13200.000            3.9014400180
13400.000            3.8967053755
13600.000            3.9012860989
13800.000            3.8795779522
14000.000            4.0864310645
14200.000            3.8775641954
14400.000            3.9791623161
14600.000            3.9706306887
14800.000            3.8255150376
15000.000            3.8877611031
15200.000            3.8701132512
15400.000            3.8859230581
15600.000            3.9563192089
15800.000            3.9413261942
16000.000            3.9463020335
16200.000            3.8880313807
16400.000            3.8865372875
16600.000            3.9396732126
16800.000            3.9322214620
17000.000            4.1045644056
17200.000            3.8389457345
17400.000            3.9075855853
17600.000            3.9578676564
17800.000            3.8660125139
18000.000            3.8534081447
18200.000            3.9135113217
18400.000            3.8639475515
18600.000            3.8750129374
18800.000            3.8342182970
19000.000            3.8937770407
19200.000            3.9677042811
19400.000            3.9163351046
19600.000            3.9046468552
19800.000            3.7697146983
20000.000            3.9685575607
20200.000            3.8673989953
20400.000            3.8523687758
20600.000            3.9646692419
20800.000            4.0064174204
21000.000            3.8785505382
21200.000            3.8754010381
21400.000            3.8688627743
21600.000            3.8929438223
21800.000            3.9058647053
22000.000            3.9316594818
22200.000            3.9126033319
22400.000            3.9793491407
22600.000            4.0002259192
22800.000            3.9352464914
23000.000            3.8970795585
23200.000            3.9210381936
23400.000            3.8015394368
23600.000            3.9392924533
23800.000            4.0039559248
24000.000            3.7805566715
24200.000            3.9579326314
24400.000            3.9503649433
24600.000            3.8639407320
24800.000            3.8702983028
25000.000            3.9295827009
25200.000            4.0831896672
25400.000            3.9387604493
25600.000            3.9056747021
25800.000            4.0130091372
26000.000            4.0124595685
26200.000            3.9655595484
26400.000            3.9287103920
26600.000            3.9579562566
26800.000            3.9335607821
27000.000            4.0040433330
27200.000            3.8326088832
27400.000            4.0424516584
27600.000            4.0338764514
27800.000            4.0345132622
28000.000            3.9792085938
28200.000            3.9573285542
28400.000            3.9557931645
28600.000            3.9595537333
28800.000            4.0089014677
29000.000            3.9280377106
29200.000            3.9521629727
29400.000            3.9388973907
29600.000            3.8903835152
29800.000            4.0202085723
30000.000            3.9969521500
30200.000            4.0766801876
30400.000            4.0693189643
30600.000            4.0564344620
30800.000            4.0205831941
31000.000            3.8878584975
31200.000            3.9579267074
31400.000            3.9552507712
31600.000            4.0631792677
31800.000            3.9967872901
32000.000            4.1785242077
32200.000            3.9633841575
32400.000            4.1436373654
32600.000            4.1340063101
32800.000            4.0775993258
33000.000            4.0203233949
33200.000            3.9579332956
33400.000            3.9029367559
33600.000            4.0469836371
33800.000            3.9535615691
34000.000            3.9881688950
34200.000            3.9331407721
34400.000            3.9136198585
34600.000            3.9382459565
34800.000            3.9349609559
35000.000            3.9758481162
35200.000            3.9423464685
35400.000            3.9125580386
35600.000            3.9957878242
35800.000            3.9925060258
36000.000            3.9392199472
36200.000            3.9331405764
36400.000            3.8899529082
36600.000            4.0812682524
36800.000            3.9475055566
37000.000            3.8871163580
37200.000            4.1042943060
37400.000            4.1007296822
37600.000            4.0471182837
37800.000            3.9277494711
38000.000            4.0341461181
38200.000            3.9974346030
38400.000            3.9915007485
38600.000            3.9573414223
38800.000            3.9397333666
39000.000            3.9238857381
39200.000            3.9692999493
39400.000            3.9169771754
39600.000            3.8850803577
39800.000            4.0351748842
40000.000            3.9078087787
40200.000            4.0455800951
40400.000            3.9256969380
40600.000            3.9134647534
40800.000            3.9942158286
41000.000            3.9593727082
41200.000            3.9190518393
41400.000            3.9597727460
41600.000            3.8728599264
41800.000            3.9282731257
42000.000            3.8720349270
42200.000            3.9450075501
42400.000            3.9651167138
42600.000            3.9758393991
42800.000            4.0202028143
43000.000            3.9201378357
43200.000            4.0085347506
43400.000            3.9687200249
43600.000            3.8793258976
43800.000            4.0196561038
44000.000            3.9935072944
44200.000            3.9485429271
