# lambba_val.val 0.2500
#time (ps)      gradients (kcal/mol*lam)
0.000            16.2889029863
200.000            15.9875214696
400.000            16.0638937617
600.000            15.7768719179
800.000            16.2069458202
1000.000            15.8995952248
1200.000            15.9114117579
1400.000            15.9950050703
1600.000            16.0676570583
1800.000            16.1595371306
2000.000            16.1224166945
2200.000            16.3745157009
2400.000            16.4030633732
2600.000            15.7390412457
2800.000            15.4474727523
3000.000            16.0742354445
3200.000            15.4590370825
3400.000            16.0928789494
3600.000            15.7201330256
3800.000            15.5444831048
4000.000            15.8768301327
4200.000            15.7574557340
4400.000            15.3958009264
4600.000            15.6775142935
4800.000            15.9380639057
5000.000            15.6456096482
5200.000            15.7252864921
5400.000            15.5659079576
5600.000            15.5583118055
5800.000            15.4547132823
6000.000            16.3891865209
6200.000            15.1894137994
6400.000            15.4486054416
6600.000            15.4984539704
6800.000            15.8608074506
7000.000            15.6590302463
7200.000            15.6404963278
7400.000            16.0080139485
7600.000            15.3296319702
7800.000            15.7737261715
8000.000            15.9889676187
8200.000            15.7633363964
8400.000            15.9968248094
8600.000            15.3006200382
8800.000            15.5941178571
9000.000            15.4848614023
9200.000            15.7056323966
9400.000            15.4265630386
9600.000            15.5213179749
9800.000            15.7918234641
10000.000            15.6377890456
10200.000            15.4978034494
10400.000            15.8191520470
10600.000            15.5785558767
10800.000            15.7419062659
11000.000            15.7948096342
11200.000            15.4522991793
11400.000            15.8364864451
11600.000            15.7339679528
11800.000            15.4081752946
12000.000            15.7641883002
12200.000            15.5730593004
12400.000            15.8041175994
12600.000            15.8337506989
12800.000            15.9854879540
13000.000            16.0186452525
13200.000            15.8886377708
13400.000            15.4340219112
13600.000            15.3111648828
13800.000            15.5968224708
14000.000            16.0661644180
14200.000            15.4121007767
14400.000            15.5807204453
14600.000            15.5214498581
14800.000            15.8037326238
15000.000            15.9579381228
15200.000            16.0446531651
15400.000            15.8840662152
15600.000            15.3669404466
15800.000            16.1264837850
16000.000            15.8368651942
16200.000            15.2879836826
16400.000            15.8863355076
16600.000            15.6835187743
16800.000            16.0842634303
17000.000            15.7280454839
17200.000            15.6669150708
17400.000            15.5375973074
17600.000            15.5953680790
17800.000            15.7100230279
18000.000            16.2358525540
18200.000            16.0764214204
18400.000            15.2791257451
18600.000            15.8973994644
18800.000            15.6614790991
19000.000            15.7651133209
19200.000            15.9197340978
19400.000            15.9906242235
19600.000            16.1091012946
19800.000            15.9857408092
20000.000            15.9514024919
20200.000            16.1991714716
20400.000            15.5795547852
20600.000            15.8210749681
20800.000            16.0609209341
21000.000            16.0375169438
21200.000            16.0027143668
21400.000            16.2411387932
21600.000            16.0474522437
21800.000            16.0913506698
22000.000            15.9932477741
22200.000            16.0526609778
22400.000            16.0464783005
22600.000            16.2534819696
22800.000            16.2053942950
23000.000            16.5371477892
23200.000            16.2998016147
23400.000            16.0907669799
23600.000            16.2540790613
23800.000            16.1186115321
24000.000            16.1903973250
24200.000            15.9979342531
24400.000            15.9439525736
24600.000            15.9140824520
24800.000            15.8888712349
25000.000            15.8351720606
25200.000            16.2299808459
25400.000            15.9192805121
25600.000            16.0586770221
25800.000            16.1123704443
26000.000            15.8012107134
26200.000            15.9417211739
26400.000            16.0820222461
26600.000            16.0508885008
26800.000            16.2722556380
27000.000            16.2140490114
27200.000            16.1799264275
27400.000            15.9822591283
27600.000            16.5214797804
27800.000            16.1960767825
28000.000            15.9093950835
28200.000            16.2508691523
28400.000            15.8660812368
28600.000            16.1301892048
28800.000            16.3750584145
29000.000            16.1416858144
29200.000            16.0685606717
29400.000            16.3502401192
29600.000            16.1746659838
29800.000            16.0425750559
30000.000            15.7017871474
30200.000            15.8639870573
30400.000            15.6776194324
30600.000            16.0757432656
30800.000            16.0034210449
31000.000            16.1337011880
31200.000            15.7093448731
31400.000            15.6977957237
31600.000            16.2283005804
31800.000            15.8640021788
32000.000            16.0977427947
32200.000            15.8539670770
32400.000            16.0771913716
32600.000            15.8864615794
32800.000            16.1543426878
33000.000            16.1062621292
33200.000            16.2188282356
33400.000            15.7849215371
33600.000            16.2133459506
33800.000            16.1758057891
34000.000            16.3046565650
34200.000            15.7186412748
34400.000            15.7261918252
34600.000            16.0062868953
34800.000            15.9436246446
35000.000            15.9675553375
35200.000            15.8708541752
35400.000            16.2289480178
35600.000            16.3973395593
35800.000            15.7623926369
36000.000            15.9761111415
36200.000            16.2475389829
36400.000            16.2139385355
36600.000            15.9462898238
36800.000            15.8621593127
37000.000            15.8809133528
37200.000            16.0506354084
37400.000            16.0070140319
37600.000            16.2157930244
37800.000            15.8770816833
38000.000            15.5698430463
38200.000            16.0662535459
38400.000            15.7983911763
38600.000            16.3664526799
38800.000            15.8960324215
39000.000            15.6483035879
39200.000            15.8846935499
39400.000            16.2962236899
39600.000            15.6264697430
39800.000            15.4596261094
40000.000            15.6514635663
40200.000            15.6484497624
40400.000            15.8411696626
40600.000            15.5574821985
40800.000            15.9744331294
41000.000            16.3059727878
41200.000            16.0597731233
41400.000            15.8242555829
41600.000            15.7084831255
41800.000            16.1327050073
42000.000            15.8918547958
42200.000            16.2273920451
42400.000            16.1566444766
42600.000            16.3201846851
42800.000            16.3174364266
