0.00 1.551902
0.05 1.5277685
0.10 1.51003925
0.15 1.48862875
0.20 1.46968725
0.25 1.4492865
0.30 1.4308565
0.35 1.41366125
0.40 1.394798
0.45 1.3763915
0.50 1.360851
0.55 1.34507725
0.60 1.33076375
0.65 1.3152505
0.70 1.30038725
0.75 1.28575925
0.80 1.270814
0.85 1.25710825
0.90 1.24485725
0.95 1.23103725
1.00 1.21802675
