# lambda_val.val 0.12500
    1        31.4236582909
    2        31.4678943001
    3        31.4305580960
    4        31.4821388953
    5        31.5169704272
    6        31.0391003451
    7        31.4835339295
    8        31.4053880424
    9        31.3963598806
   10        31.0153338000
   11        31.3101669703
   12        31.3128375809
   13        31.2626707631
   14        31.2738556757
   15        31.4343307926
   16        31.4600305870
   17        31.5316204882
   18        31.4744881320
   19        31.5134884430
   20        31.4947729883
   21        31.5050216681
   22        31.4671018203
   23        31.5030606763
   24        31.3387922963
   25        31.5157516564
   26        31.4449870973
   27        31.5674209349
   28        31.2492436092
   29        31.4280419820
   30        31.4173049359
   31        31.2877703028
   32        31.5195519309
   33        31.5026235615
   34        31.4181103859
   35        31.3742660388
   36        31.4944885706
   37        31.2760306633
   38        30.8933274150
   39        31.2923278598
   40        31.3417573227
   41        31.4792288814
   42        31.2047069345
   43        31.0478244019
   44        31.1802784420
   45        31.3150080998
   46        31.4942044333
   47        31.2887991793
   48        31.3335223757
   49        31.0988719892
   50        31.5083405671
   51        31.4307594354
   52        31.3729679849
   53        31.5048989723
   54        31.2996788850
   55        31.3195143443
   56        31.4628600074
   57        31.3374274980
   58        31.4163247714
   59        31.5009853756
   60        31.0502918559
   61        31.2775925601
   62        31.4949261139
   63        31.4355930094
   64        31.3534732389
   65        31.3470881595
   66        31.3224044189
   67        31.3575877291
   68        31.4362993594
   69        31.2398502836
   70        31.2478955894
   71        31.4203430842
   72        31.2795864228
   73        31.3103401529
   74        31.3597751537
   75        31.3128246241
   76        31.4065095363
   77        31.4245101281
   78        31.4086206241
   79        31.4503046433
   80        31.2384234731
   81        31.2664119609
   82        31.3662929358
   83        31.3199836166
   84        31.3382270370
   85        31.3134019505
   86        31.4842330819
   87        31.1065468334
   88        30.9155219404
   89        31.2737897093
   90        31.0503343493
   91        31.5201688887
   92        31.3670826853
   93        31.4522470717
   94        31.4791836826
   95        31.3122185514
   96        31.3427655801
   97        31.4615856979
   98        31.4866558917
   99        31.3671101448
  100        31.4640690778
