# lambda_val.val 0.18750
    1        15.5796397258
    2        14.8759473327
    3        14.2275786208
    4        14.2296795343
    5        13.6892831996
    6        15.0685488992
    7        15.1384480547
    8        14.4823456050
    9        15.2864135539
   10        14.4124036078
   11        15.3376603862
   12        15.1633205746
   13        14.5837599335
   14        14.4114174756
   15        14.6934560830
   16        14.7726931776
   17        14.6552175183
   18        13.9523363079
   19        14.9614781368
   20        15.1075950998
   21        14.8398528627
   22        15.7183791913
   23        14.8338813933
   24        14.0347994739
   25        14.4815736974
   26        15.3972711826
   27        13.5816919863
   28        15.9762505460
   29        14.9616896130
   30        14.6372660329
   31        15.4582509378
   32        15.1353171555
   33        14.2293480586
   34        14.9324208999
   35        14.2675739819
   36        14.7245713080
   37        15.0974746958
   38        13.5820186789
   39        14.1937770602
   40        14.3871301028
   41        14.5843529595
   42        14.9161716439
   43        14.3835443844
   44        14.0918810667
   45        14.2244537961
   46        14.0756001247
   47        14.4873868743
   48        15.0669954194
   49        14.0741283906
   50        14.7593595873
   51        15.1373649559
   52        14.0844917853
   53        14.3812416855
   54        15.6117276140
   55        14.9306082541
   56        14.9545225521
   57        15.2999412948
   58        14.8304321767
   59        14.4835919409
   60        14.2460605796
   61        14.7437477932
   62        15.1385583805
   63        15.0285877067
   64        14.8360640941
   65        15.1917898015
   66        15.1323867066
   67        15.0982251338
   68        14.5049318374
   69        14.6600178030
   70        14.9723043562
   71        14.0496832833
   72        14.3088408963
   73        14.5137987297
   74        15.0202952102
   75        15.4744182035
   76        14.5357418280
   77        14.0862621587
   78        14.7017147653
   79        14.0573345886
   80        13.8686511356
   81        14.5983587742
   82        14.4065737624
   83        15.0995153704
   84        14.8070464159
   85        14.9197157423
   86        14.7644421398
   87        14.8945841460
   88        15.6011256790
   89        15.0483757121
   90        14.7091606714
   91        14.3758413023
   92        15.1824082395
   93        15.7909803379
   94        14.7653203747
   95        15.2788559351
   96        15.1297691843
   97        15.2070474889
   98        14.6879812647
   99        14.9839988742
  100        14.2506186660
