# lambba_val.val 0.0625
#time (ps)      gradients (kcal/mol*lam)
0.000            -33.5901431948
200.000            -32.4237785515
400.000            -38.7781996220
600.000            -28.5538290039
800.000            -43.8058279047
1000.000            -28.7295258310
1200.000            -40.5896081394
1400.000            -31.4403662089
1600.000            -23.5509874689
1800.000            -34.6421655781
2000.000            -54.8035163024
2200.000            -47.8377249221
2400.000            -50.8513672296
2600.000            -28.3245532629
2800.000            -55.4724043507
3000.000            -35.2552386874
3200.000            -34.0307382810
3400.000            -35.9556495483
3600.000            -28.8284172388
3800.000            -29.4462410490
4000.000            -20.1895587262
4200.000            -22.9140607567
4400.000            -31.4457281742
4600.000            -22.9363319984
4800.000            -27.7886031837
5000.000            -29.0721454572
5200.000            -27.8327142596
5400.000            -50.1570399557
5600.000            -27.9481656075
5800.000            -30.4996815325
6000.000            -38.1301317444
6200.000            -21.3028145860
6400.000            -36.1834531668
6600.000            -31.0020847122
6800.000            -30.2066738281
7000.000            -44.5692282337
7200.000            -45.3035146347
7400.000            -48.8809726251
7600.000            -26.2052229725
7800.000            -33.5778205955
8000.000            -33.9374546963
8200.000            -32.1214403479
8400.000            -22.7353949565
8600.000            -23.7780547000
8800.000            -31.3132539311
9000.000            -42.1133140490
9200.000            -21.9966298637
9400.000            -42.6565914734
9600.000            -24.5774234440
9800.000            -27.1991492051
10000.000            -24.2244883456
10200.000            -21.5642621781
10400.000            -32.8943657394
10600.000            -36.5903252325
10800.000            -27.3772286469
11000.000            -28.8025868111
11200.000            -24.8543447188
11400.000            -32.1654652016
11600.000            -34.2576952734
11800.000            -25.0717948538
12000.000            -36.7293516512
12200.000            -45.6607080068
12400.000            -33.1544092261
12600.000            -25.2184959378
12800.000            -29.8886910985
13000.000            -25.5785298985
13200.000            -39.4849241539
13400.000            -41.4405288047
13600.000            -33.6151465061
13800.000            -35.9319862391
14000.000            -29.8686189973
14200.000            -38.9424491178
14400.000            -32.5839508758
14600.000            -31.4462353671
14800.000            -39.1918527020
15000.000            -41.4184483311
15200.000            -61.2665232040
