# lambda_val.val 0.75000
    1         8.8724127964
    2         8.8514776004
    3         8.8827106330
    4         8.9194686256
    5         8.8619630243
    6         8.9516387759
    7         8.9102152661
    8         8.9633319330
    9         8.8387880915
   10         8.8713432652
   11         8.9752930890
   12         8.9182493971
   13         8.8598824566
   14         8.9058102181
   15         8.9539758799
   16         8.8996010440
   17         8.8989272585
   18         8.9144200897
   19         8.9091341117
   20         8.9404959465
   21         8.8649789615
   22         8.9452559362
   23         8.9804787294
   24         8.9752886172
   25         8.8819988747
   26         8.8576783992
   27         8.9518698935
   28         8.9685937352
   29         8.9324799645
   30         8.9105631164
   31         8.8661738293
   32         8.8961654554
   33         8.9282686579
   34         8.9347067080
   35         8.9682349041
   36         8.9777851740
   37         8.9632691464
   38         8.8438958544
   39         8.9570203405
   40         8.9145230897
   41         8.9422202780
   42         8.9772381552
   43         8.9095681144
   44         8.9659414917
   45         8.8561400107
   46         8.8605630134
   47         8.9633611335
   48         8.9192629845
   49         8.9485465720
   50         8.8905096236
   51         8.8878919431
   52         8.8195030408
   53         8.9733104710
   54         8.9464422609
   55         8.9637325979
   56         8.9206157483
   57         8.9605148414
   58         8.9733490925
   59         8.8897160953
   60         8.9538296691
   61         8.9440556250
   62         8.9138278614
   63         8.9761588770
   64         8.8811962725
   65         8.9541939544
   66         8.9579441637
   67         8.9809505977
   68         8.8780526120
   69         8.8819452929
   70         8.9318557529
   71         8.8909239640
   72         8.9121793738
   73         8.8953184446
   74         8.9493471491
   75         8.9910589057
   76         8.9560313661
   77         8.9320055269
   78         8.8069209223
   79         8.7949367696
   80         8.9462590360
   81         8.9311879926
   82         8.9346995893
   83         8.8993639727
   84         8.8986034365
   85         8.9704770504
   86         8.9346121971
   87         8.9243597393
   88         8.9640153624
   89         8.9645957438
   90         8.8365475017
   91         8.9033473596
   92         8.9734606412
   93         8.9681499645
   94         8.9654858171
   95         8.8916096939
   96         8.8717195052
   97         8.9790293344
   98         8.9597897475
   99         8.9784062340
  100         8.9082123697
