# lambda_val.val 0.31250
    1        24.6954007756
    2        24.6637658957
    3        24.5676232450
    4        24.5634569055
    5        24.6901773553
    6        24.4570203576
    7        24.6779402466
    8        24.6223573828
    9        24.5302626897
   10        24.7382186267
   11        24.6877719459
   12        24.7134615866
   13        24.6703422319
   14        24.6058073992
   15        24.7156519628
   16        24.6355008486
   17        24.7314833119
   18        24.7031887427
   19        24.6277508337
   20        24.6820665354
   21        24.7153515397
   22        24.4152388742
   23        24.5859909563
   24        24.6377289131
   25        24.7256656061
   26        24.6310869854
   27        24.6786485872
   28        24.5962711463
   29        24.7041262026
   30        24.4478696987
   31        24.3143450181
   32        24.5125123224
   33        24.7172673360
   34        24.4932443130
   35        24.6254482368
   36        24.6534669718
   37        24.5528387706
   38        24.6491871009
   39        24.3382849097
   40        24.6558081919
   41        24.4970512117
   42        24.6564834730
   43        24.5183710680
   44        24.6859216530
   45        24.5935743958
   46        24.5787226357
   47        24.6844765859
   48        24.7300322709
   49        24.6325394914
   50        24.5325556326
   51        24.6989576727
   52        24.4226983623
   53        24.5853440727
   54        24.5021747682
   55        24.5188549335
   56        24.6997257193
   57        24.6996768348
   58        24.6786363311
   59        24.6730415922
   60        24.7037091333
   61        24.7147199240
   62        24.4606460356
   63        24.8161643538
   64        24.6378720951
   65        24.7537309444
   66        24.7827128791
   67        24.4044677996
   68        24.6613729553
   69        24.5842682442
   70        24.6195103264
   71        24.7146504754
   72        24.6680688827
   73        24.6583648185
   74        24.4546633201
   75        24.7234896145
   76        24.7070547344
   77        24.6550461480
   78        24.3054898374
   79        24.6061894595
   80        24.3547297948
   81        24.4314048076
   82        24.6040034247
   83        24.5527074047
   84        24.2676138554
   85        24.6065734925
   86        24.6719082948
   87        24.3221251227
   88        24.5924944809
   89        24.5974947321
   90        24.6038337687
   91        24.4818278341
   92        24.5424003297
   93        24.5475978315
   94        24.4339148814
   95        24.6463768406
   96        24.5917201508
   97        24.6609250328
   98        24.5921794455
   99        24.6597019959
  100        24.5935575164
