# lambda_val.val 0.75000
    1         0.0238070907
    2         0.0240885982
    3         0.0238661190
    4         0.0236846516
    5         0.0235815001
    6         0.0237001763
    7         0.0237877663
    8         0.0245945219
    9         0.0236239431
   10         0.0245025811
   11         0.0243920960
   12         0.0240829914
   13         0.0233637220
   14         0.0239832312
   15         0.0238272043
   16         0.0238332013
   17         0.0233937161
   18         0.0240079264
   19         0.0243178291
   20         0.0236162995
   21         0.0239768445
   22         0.0240655830
   23         0.0238750771
   24         0.0243065432
   25         0.0241697327
   26         0.0239133590
   27         0.0241563854
   28         0.0235196864
   29         0.0234189394
   30         0.0247547705
   31         0.0235589301
   32         0.0239001897
   33         0.0241138093
   34         0.0241000082
   35         0.0239480364
   36         0.0235360618
   37         0.0235975834
   38         0.0248058884
   39         0.0251119484
   40         0.0239170448
   41         0.0237511245
   42         0.0243075415
   43         0.0237384997
   44         0.0241028383
   45         0.0247021338
   46         0.0242648085
   47         0.0242500016
   48         0.0246044101
   49         0.0242731006
   50         0.0243305655
   51         0.0240847147
   52         0.0239955294
   53         0.0234106955
   54         0.0239740507
   55         0.0244068075
   56         0.0239410060
   57         0.0238102394
   58         0.0241835537
   59         0.0232942793
   60         0.0238027353
   61         0.0237290140
   62         0.0240991997
   63         0.0243443284
   64         0.0239990580
   65         0.0238248964
   66         0.0244008114
   67         0.0243225483
   68         0.0241365793
   69         0.0238121978
   70         0.0239326394
   71         0.0240011187
   72         0.0233684455
   73         0.0242414040
   74         0.0233003272
   75         0.0240187680
   76         0.0248814049
   77         0.0237449482
   78         0.0249452976
   79         0.0243671777
   80         0.0235502378
   81         0.0237376280
   82         0.0239202301
   83         0.0235244319
   84         0.0245874400
   85         0.0243327212
   86         0.0242027201
   87         0.0235752021
   88         0.0241029657
   89         0.0245427611
   90         0.0244629763
   91         0.0242916087
   92         0.0241959056
   93         0.0238087274
   94         0.0248406306
   95         0.0239126984
   96         0.0238560887
   97         0.0241326556
   98         0.0237365840
   99         0.0236731913
  100         0.0247151499
