# lambda_val.val 0.87500
    1         4.4997709125
    2         4.4809991363
    3         4.4558818145
    4         4.4577667666
    5         4.4520135939
    6         4.4627025735
    7         4.4663296764
    8         4.4730077072
    9         4.4850871688
   10         4.4720479161
   11         4.4509841830
   12         4.4537154259
   13         4.4374999851
   14         4.4227675974
   15         4.4433021859
   16         4.4353451140
   17         4.4899802299
   18         4.4467853927
   19         4.4447144059
   20         4.4583103308
   21         4.4572172556
   22         4.4078599473
   23         4.4669992900
   24         4.4866071104
   25         4.4446060256
   26         4.4184304567
   27         4.4955454264
   28         4.4624255016
   29         4.4825966586
   30         4.4853216504
   31         4.4814264665
   32         4.4424599599
   33         4.4441942327
   34         4.4832151759
   35         4.4824259223
   36         4.4531278526
   37         4.4665518860
   38         4.4792407759
   39         4.4504640613
   40         4.4339691094
   41         4.4393065784
   42         4.4765226609
   43         4.4918986742
   44         4.4432755018
   45         4.4767094399
   46         4.4779762298
   47         4.4472151783
   48         4.4684780946
   49         4.4173989808
   50         4.4802944120
   51         4.4739831531
   52         4.4806365702
   53         4.4013514410
   54         4.4789127408
   55         4.4224227952
   56         4.4283105438
   57         4.4885573899
   58         4.4564771450
   59         4.4758818165
   60         4.4763918144
   61         4.4642917811
   62         4.4804057739
   63         4.4749568499
   64         4.4827673269
   65         4.4759750993
   66         4.4598108160
   67         4.4588964353
   68         4.4377743061
   69         4.4515601074
   70         4.4816008286
   71         4.4078330977
   72         4.4593934623
   73         4.4859825210
   74         4.4773366955
   75         4.4828738741
   76         4.4650352049
   77         4.4528166936
   78         4.4418851965
   79         4.4872824448
   80         4.4446891170
   81         4.4627739213
   82         4.4473071722
   83         4.4219437052
   84         4.4395940488
   85         4.4541806558
   86         4.4176026645
   87         4.4436799481
   88         4.4520088397
   89         4.4669285371
   90         4.4873167173
   91         4.4314506252
   92         4.4646988769
   93         4.4657431152
   94         4.4477117400
   95         4.4616594420
   96         4.4877310369
   97         4.4907592477
   98         4.4568817375
   99         4.4668788622
  100         4.4316090945
